DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49:49:00,AUS: Australia,Q: Quarterly,2021-Q1,171337,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49:49:00,AUS: Australia,Q: Quarterly,2021-Q2,171123,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49:49:00,AUS: Australia,Q: Quarterly,2021-Q3,169640,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49:49:00,AUS: Australia,Q: Quarterly,2021-Q4,168255,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49:49:00,AUS: Australia,Q: Quarterly,2022-Q1,166893,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49:49:00,AUS: Australia,Q: Quarterly,2022-Q2,165507,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2015-Q1,312234,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2015-Q2,311968,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2015-Q3,311601,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2015-Q4,311190,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2016-Q1,310949,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2016-Q2,310612,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2016-Q3,311743,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2016-Q4,312833,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2017-Q1,313998,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2017-Q2,314876,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2017-Q3,317000,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2017-Q4,319063,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2018-Q1,321415,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2018-Q2,323617,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2018-Q3,326382,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2018-Q4,329070,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2019-Q1,331719,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2019-Q2,334038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2019-Q3,338572,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2019-Q4,343290,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2020-Q1,348069,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2020-Q2,352199,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2020-Q3,354323,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2020-Q4,356742,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2021-Q1,359213,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2021-Q2,361783,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2021-Q3,364690,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2021-Q4,367852,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2022-Q1,371613,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,39:39:00,AUS: Australia,Q: Quarterly,2022-Q2,375147,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2015-Q1,355009,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2015-Q2,354723,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2015-Q3,356336,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2015-Q4,358066,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2016-Q1,360673,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2016-Q2,362812,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2016-Q3,364327,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2016-Q4,365818,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2017-Q1,368056,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2017-Q2,369424,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2017-Q3,372484,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2017-Q4,374993,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2018-Q1,378509,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2018-Q2,380860,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2018-Q3,381615,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2018-Q4,381977,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2019-Q1,383183,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2019-Q2,383524,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2019-Q3,383191,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2019-Q4,382801,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2020-Q1,381849,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2020-Q2,378681,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2020-Q3,375505,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2020-Q4,372969,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2021-Q1,370835,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2021-Q2,368991,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2021-Q3,367197,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2021-Q4,366897,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2022-Q1,368648,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,28:28:00,AUS: Australia,Q: Quarterly,2022-Q2,369775,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2015-Q1,156148,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2015-Q2,157149,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2015-Q3,157744,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2015-Q4,158413,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2016-Q1,159097,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2016-Q2,159785,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2016-Q3,162396,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2016-Q4,165034,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2017-Q1,167660,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2017-Q2,170265,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2017-Q3,170334,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2017-Q4,170238,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2018-Q1,170147,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2018-Q2,170053,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2018-Q3,168877,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2018-Q4,167691,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2019-Q1,166500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2019-Q2,165242,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2019-Q3,164727,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2019-Q4,164178,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2020-Q1,163546,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2020-Q2,162715,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2020-Q3,161803,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2020-Q4,161025,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2021-Q1,160322,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2021-Q2,159679,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2021-Q3,159252,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2021-Q4,158933,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2022-Q1,158692,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,46:46:00,AUS: Australia,Q: Quarterly,2022-Q2,158363,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2015-Q1,121631,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2015-Q2,122593,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2015-Q3,123285,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2015-Q4,123976,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2016-Q1,124680,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2016-Q2,125387,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2016-Q3,125646,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2016-Q4,125917,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2017-Q1,126142,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2017-Q2,126422,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2017-Q3,127383,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2017-Q4,128346,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2018-Q1,129312,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2018-Q2,130275,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2018-Q3,130719,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2018-Q4,131252,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2019-Q1,131715,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2019-Q2,132355,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2019-Q3,133563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2019-Q4,135129,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2020-Q1,136432,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2020-Q2,137234,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2020-Q3,137974,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2020-Q4,138607,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2021-Q1,139004,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2021-Q2,139574,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2021-Q3,140145,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2021-Q4,140952,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2022-Q1,141652,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,65: 65,AUS: Australia,Q: Quarterly,2022-Q2,142395,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2015-Q1,50432,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2015-Q2,51157,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2015-Q3,51673,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2015-Q4,52224,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2016-Q1,52789,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2016-Q2,53276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2016-Q3,53576,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2016-Q4,53946,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2017-Q1,54321,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2017-Q2,54700,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2017-Q3,55284,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2017-Q4,55892,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2018-Q1,56554,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2018-Q2,57204,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2018-Q3,57791,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2018-Q4,58435,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2019-Q1,59082,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2019-Q2,59699,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2019-Q3,60140,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2019-Q4,60718,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2020-Q1,61238,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2020-Q2,61642,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2020-Q3,62766,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2020-Q4,63904,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2021-Q1,64993,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2021-Q2,66089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2021-Q3,65994,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2021-Q4,65980,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2022-Q1,65924,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,79: 79,AUS: Australia,Q: Quarterly,2022-Q2,65837,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2015-Q1,173990,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2015-Q2,174075,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2015-Q3,173614,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2015-Q4,173270,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2016-Q1,174134,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2016-Q2,174044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2016-Q3,174681,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2016-Q4,174808,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2017-Q1,176571,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2017-Q2,176937,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2017-Q3,177765,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2017-Q4,177846,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2018-Q1,179696,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2018-Q2,180421,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2018-Q3,181002,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2018-Q4,180855,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2019-Q1,182550,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2019-Q2,182590,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2019-Q3,181511,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2019-Q4,179263,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,24:24:00,AUS: Australia,Q: Quarterly,2020-Q1,178768,PSNS: Persons,,
